Taxon_name,Status,MinAge,MaxAge,Site
Lartetotherium_sansaniense,extinct,9.786,9.786,20020
Dihoplus_schleiermacheri,extinct,9.786,9.786,20020
Hippotherium_primigenium,extinct,9.786,9.786,20020
Anisodon_grande,extinct,9.786,9.786,20020
Chalicotherium_goldfussi,extinct,9.786,9.786,20020
Hippotherium_catalaunicum,extinct,9.786,9.786,20020
Hippotherium_catalaunicum,extinct,9.647,9.647,28251
Lartetotherium_sansaniense,extinct,17.2,17.2,20028
Lartetotherium_sansaniense,extinct,11.2,11.2,20049
Pachynolophus_boixedatensis,extinct,50.73,50.73,22714
Alicornops_simorrensis,extinct,11.2,11.2,20021
Aceratherium_incisivum,extinct,11.2,11.2,20021
Lartetotherium_sansaniense,extinct,11.2,11.2,20021
Hoploaceratherium_tetradactylum,extinct,11.2,11.2,20599
Alicornops_simorrensis,extinct,11.2,11.2,20599
Aceratherium_incisivum,extinct,11.2,11.2,20599
Dicerorhinus_steinheimensis,extinct,11.2,11.2,20599
Lartetotherium_sansaniense,extinct,11.2,11.2,20599
Anisodon_grande,extinct,11.2,11.2,20599
Hippotherium_catalaunicum,extinct,11.2,11.2,20599
Aceratherium_incisivum,extinct,9.9,9.9,20053
Dihoplus_schleiermacheri,extinct,9.9,9.9,20053
Anisodon_grande,extinct,9.9,9.9,20053
Hippotherium_catalaunicum,extinct,9.9,9.9,20053
Aceratherium_incisivum,extinct,9.9,9.9,21632
Dihoplus_schleiermacheri,extinct,9.9,9.9,21632
Heptodon_posticus,extinct,55.79,55.79,10616
Brachypotherium_brachypus,extinct,14.07,14.07,23287
Hispanotherium_grimmi,extinct,14.07,14.07,23287
Anchitherium_aurelianense,extinct,14.07,14.07,23287
Lophiodon_rhinocerodes,extinct,50.73,50.73,22717
Stephanorhinus_leptorhinus,extinct,5.0,5.0,24306
Prosantorhinus_douvillei,extinct,17.2,17.2,21317
Schizotherium_modicum,extinct,33.9,33.9,27506
Cadurcotherium_nouleti,extinct,33.9,33.9,27506
Eggysodon_osborni,extinct,33.9,33.9,27506
Hipparion_concudense,extinct,7.6,7.6,20065
Stephanorhinus_etruscus,extinct,1.945,1.945,24443
Equus_stehlini,extinct,1.945,1.945,24443
Stephanorhinus_kirchbergensis,extinct,0.3,0.3,29063
Plagiolophus_casasecaensis,extinct,44.76,44.76,22649
